Internal_ID,Q1_going_out?,Q2_gender,Q3_age,Q4_country,Q6_100_grand_bar,Q6_anonymous_brown_globs_that_come_in_black_and_orange_wrappers_(a.k.a._mary_janes),Q6_any_full-sized_candy_bar,Q6_black_jacks,Q6_bonkers_(the_candy),Q6_bonkers_(the_board_game),Q6_bottle_caps,Q6_box'o'raisins,Q6_broken_glow_stick,Q6_butterfinger,Q6_cadbury_creme_eggs,Q6_candy_corn,Q6_candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants,Q6_caramellos,"Q6_cash,_or_other_forms_of_legal_tender",Q6_chardonnay,Q6_chick-o-sticks_(we_donõt_know_what_that_is),Q6_chiclets,Q6_coffee_crisp,Q6_creepy_religious_comics/chick_tracts,Q6_dental_paraphenalia,Q6_dots,Q6_dove_bars,Q6_fuzzy_peaches,Q6_generic_brand_acetaminophen,Q6_glow_sticks,Q6_goo_goo_clusters,Q6_good_n'_plenty,Q6_gum_from_baseball_cards,Q6_gummy_bears_straight_up,Q6_hard_candy,Q6_healthy_fruit,Q6_heath_bar,Q6_hershey's_dark_chocolate,Q6_hersheyõs_milk_chocolate,Q6_hershey's_kisses,Q6_hugs_(actual_physical_hugs),Q6_jolly_rancher_(bad_flavor),Q6_jolly_ranchers_(good_flavor),Q6_joyjoy_(mit_iodine!),Q6_junior_mints,Q6_senior_mints,Q6_kale_smoothie,Q6_kinder_happy_hippo,Q6_kit_kat,Q6_laffytaffy,Q6_lemonheads,Q6_licorice_(not_black),Q6_licorice_(yes_black),Q6_lindt_truffle,Q6_lollipops,Q6_mars,Q6_maynards,Q6_mike_and_ike,Q6_milk_duds,Q6_milky_way,Q6_regular_m&ms,Q6_peanut_m&mõs,Q6_blue_m&m's,Q6_red_m&m's,Q6_green_party_m&m's,Q6_independent_m&m's,Q6_abstained_from_m&m'ing.,Q6_minibags_of_chips,Q6_mint_kisses,Q6_mint_juleps,Q6_mr._goodbar,Q6_necco_wafers,Q6_nerds,Q6_nestle_crunch,Q6_now'n'laters,Q6_peeps,Q6_pencils,Q6_pixy_stix,Q6_real_housewives_of_orange_county_season_9_blue-ray,Q6_reeseõs_peanut_butter_cups,Q6_reese's_pieces,Q6_reggie_jackson_bar,Q6_rolos,Q6_sandwich-sized_bags_filled_with_booberry_crunch,Q6_skittles,Q6_smarties_(american),Q6_smarties_(commonwealth),Q6_snickers,Q6_sourpatch_kids_(i.e._abominations_of_nature),Q6_spotted_dick,Q6_starburst,Q6_sweet_tarts,Q6_swedish_fish,Q6_sweetums_(a_friend_to_diabetes),Q6_take_5,Q6_tic_tacs,Q6_those_odd_marshmallow_circus_peanut_things,Q6_three_musketeers,Q6_tolberone_something_or_other,Q6_trail_mix,Q6_twix,"Q6_vials_of_pure_high_fructose_corn_syrup,_for_main-lining_into_your_vein",Q6_vicodin,Q6_whatchamacallit_bars,Q6_white_bread,Q6_whole_wheat_anything,Q6_york_peppermint_patties,Q10_dress,Q11_day,Q12_media
90278306,No,Female,33.0,USA,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,MEH,JOY,MEH,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,JOY,JOY,MEH,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,MEH,MEH,JOY,JOY,DESPAIR,JOY,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,Blue and black,Sunday,Science
90278321,No,Female,60.0,USA,JOY,MEH,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,White and gold,Sunday,Science
90278336,Yes,Male,37.0,Netherlands,Unspecified,Unspecified,JOY,Unspecified,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,JOY,Blue and black,Sunday,Science
90278337,No,Male,58.0,USA,MEH,DESPAIR,JOY,DESPAIR,Unspecified,Unspecified,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,JOY,Unspecified,MEH,Unspecified,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,Unspecified,JOY,Unspecified,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,MEH,JOY,MEH,JOY,Unspecified,MEH,MEH,JOY,JOY,JOY,JOY,JOY,Unspecified,Unspecified,Unspecified,JOY,Unspecified,Unspecified,MEH,DESPAIR,DESPAIR,JOY,Unspecified,DESPAIR,DESPAIR,DESPAIR,Unspecified,JOY,JOY,Unspecified,Unspecified,DESPAIR,JOY,DESPAIR,JOY,JOY,Unspecified,Unspecified,JOY,JOY,JOY,Unspecified,Unspecified,MEH,DESPAIR,JOY,JOY,MEH,JOY,Unspecified,Unspecified,Unspecified,Unspecified,DESPAIR,JOY,Blue and black,Friday,Yahoo
90278338,No,Male,37.0,USA,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,MEH,MEH,JOY,MEH,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,Unspecified,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,MEH,JOY,JOY,MEH,JOY,JOY,MEH,DESPAIR,JOY,JOY,MEH,MEH,MEH,DESPAIR,MEH,MEH,JOY,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,Blue and black,Friday,ESPN
90278339,No,Male,58.0,USA,Unspecified,Unspecified,MEH,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,JOY,Unspecified,Unspecified,DESPAIR,Unspecified,Unspecified,JOY,Unspecified,Unspecified,MEH,Unspecified,JOY,Unspecified,Unspecified,Unspecified,Unspecified,DESPAIR,JOY,Unspecified,MEH,Unspecified,Unspecified,MEH,MEH,Unspecified,JOY,JOY,JOY,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,MEH,MEH,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,MEH,Unspecified,JOY,JOY,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,MEH,Unspecified,Unspecified,Unspecified,Unspecified,JOY,Unspecified,Unspecified,JOY,Unspecified,Unspecified,JOY,Unspecified,Unspecified,JOY,Unspecified,JOY,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,DESPAIR,Unspecified,JOY,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,DESPAIR,White and gold,Friday,Science
90278358,No,Female,49.0,USA,JOY,MEH,JOY,Unspecified,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,Unspecified,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,MEH,DESPAIR,JOY,JOY,JOY,Unspecified,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,Unspecified,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,Unspecified,JOY,DESPAIR,JOY,JOY,MEH,JOY,JOY,Unspecified,JOY,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,White and gold,Friday,Science
90278362,No,Male,51.0,USA,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,Unspecified,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,White and gold,Sunday,Science
90278365,No,Male,36.0,USA,JOY,JOY,JOY,JOY,JOY,MEH,JOY,MEH,DESPAIR,JOY,JOY,MEH,MEH,JOY,JOY,MEH,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,MEH,MEH,JOY,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,MEH,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,JOY,MEH,JOY,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,MEH,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,MEH,JOY,JOY,MEH,DESPAIR,MEH,Blue and black,Friday,Science
90278370,Yes,Female,36.0,USA,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,MEH,Unspecified,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,MEH,JOY,JOY,MEH,Unspecified,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,Blue and black,Sunday,Science
90278376,No,I'd rather not say,25.0,USA,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,White and gold,Friday,No Selection
90278381,Yes,Male,38.0,USA,JOY,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,MEH,MEH,JOY,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,MEH,MEH,JOY,JOY,MEH,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,Blue and black,Friday,Science
90278384,No,Male,54.0,USA,JOY,DESPAIR,JOY,DESPAIR,Unspecified,Unspecified,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,White and gold,Sunday,Science
90278385,No,Female,60.0,USA,JOY,MEH,JOY,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,JOY,Unspecified,DESPAIR,JOY,JOY,JOY,MEH,JOY,MEH,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,White and gold,Friday,Science
90278389,Unspecified,Female,23.0,Korea,JOY,MEH,JOY,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,MEH,JOY,MEH,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,Blue and black,Friday,Science
90278397,No,Male,47.0,USA,JOY,JOY,JOY,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,Unspecified,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,Unspecified,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,White and gold,Friday,Science
90278398,No,Female,30.0,USA,MEH,DESPAIR,JOY,Unspecified,Unspecified,Unspecified,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,JOY,JOY,Unspecified,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,Unspecified,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,JOY,JOY,JOY,MEH,MEH,DESPAIR,MEH,MEH,Unspecified,JOY,Unspecified,DESPAIR,Unspecified,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,Unspecified,JOY,Unspecified,JOY,JOY,JOY,JOY,JOY,JOY,JOY,Unspecified,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,Unspecified,JOY,DESPAIR,JOY,JOY,Unspecified,JOY,JOY,DESPAIR,JOY,JOY,JOY,Unspecified,Unspecified,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,MEH,JOY,White and gold,Friday,Science
90278400,No,Female,43.0,USA,JOY,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,JOY,Unspecified,MEH,JOY,MEH,JOY,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,JOY,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,White and gold,Friday,No Selection
90278402,No,I'd rather not say,39.0,Canada,MEH,DESPAIR,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,MEH,JOY,JOY,JOY,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,MEH,JOY,MEH,MEH,MEH,JOY,JOY,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,Blue and black,Sunday,Science
90278412,No,Female,36.0,USA,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,JOY,MEH,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,JOY,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,White and gold,Sunday,Science
90278418,No,Male,65.0,USA,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,White and gold,Friday,Science
90278438,No,Male,56.0,USA,JOY,JOY,JOY,MEH,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,MEH,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,JOY,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,White and gold,Friday,Science
90278441,No,Male,49.0,USA,JOY,Unspecified,MEH,Unspecified,DESPAIR,Unspecified,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,Unspecified,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,Unspecified,JOY,Unspecified,Unspecified,Unspecified,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,Unspecified,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,Unspecified,MEH,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,Unspecified,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,Unspecified,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,White and gold,Sunday,ESPN
